STATEFIPS,STATE,ZIPCODE,TotalReturns,AdjustGrossIncome,SalariesWages,NetIncome
51,VA,22172,4428,252411,213881,3476
51,VA,22180,11716,1277282,957247,48372
51,VA,22181,7021,1032382,694547,38900
51,VA,22182,11743,2306875,1445867,91777
51,VA,22191,30371,1720519,1495975,38772
51,VA,22192,27017,2068291,1653340,51257
51,VA,22193,35501,2141664,1830939,46453
51,VA,22201,21133,2236097,1822231,79439
51,VA,22202,13443,1267203,1017574,36504
51,VA,22203,12668,1060385,859022,29874
51,VA,22204,27573,1678744,1435202,63769
51,VA,22205,8525,1049775,791718,37641
51,VA,22206,12484,999586,875112,26681
51,VA,22207,15000,2797777,1651187,126497
51,VA,22209,7540,913605,596824,25449
51,VA,22211,492,19311,18139,0.0001
51,VA,22213,1677,226364,169527,10913
51,VA,22301,5974,743871,563112,37730
51,VA,22302,9849,1055786,767990,36192
51,VA,22303,8560,566047,466304,11835
51,VA,22304,25475,1917959,1516623,58633
51,VA,22305,8212,589067,490360,21891
51,VA,22306,15875,915359,734682,32056
51,VA,22307,5387,678991,444533,34292
51,VA,22308,5842,892021,580732,37398
51,VA,22309,16042,1204232,860946,44657
51,VA,22310,15254,1261888,1000057,39896
51,VA,22311,10275,611433,484525,20668
51,VA,22312,15897,1000131,777766,36143
51,VA,22314,17825,2259516,1596272,89931
51,VA,22315,13983,1317359,1106593,32066
51,VA,22401,11192,687481,484979,19581
51,VA,22405,13486,960156,749880,22748
51,VA,22406,9977,728413,551139,10434
51,VA,22407,25909,1603360,1279011,33596
51,VA,22408,12449,803054,651355,14219
51,VA,22427,1530,71892,51558,1843
51,VA,22432,412,18356,9094,366
51,VA,22433,113,5292,4625,0.0001
51,VA,22435,1108,43725,27121,1274
51,VA,22436,368,14991,10982,292
51,VA,22437,267,10273,7354,390
51,VA,22438,226,11902,6952,119
51,VA,22443,3754,181812,128791,2964
51,VA,22448,815,56229,43312,207
51,VA,22454,753,31089,21922,487
51,VA,22460,732,28504,19479,476
51,VA,22469,859,36165,23678,926
51,VA,22473,2055,105064,51534,3101
51,VA,22476,158,6144,4175,71
51,VA,22480,645,52631,18082,1691
51,VA,22482,1674,91306,44776,3321
51,VA,22485,9801,653880,534462,10284
51,VA,22488,696,27657,17111,383
51,VA,22503,1558,77079,40944,1956
51,VA,22504,141,5611,4086,0.0001
51,VA,22508,6086,388538,249443,7189
51,VA,22511,649,31445,13579,780
51,VA,22514,1043,46973,36050,646
51,VA,22520,2455,117453,77875,3864
51,VA,22534,1270,61187,51338,1341
51,VA,22535,306,19996,11201,253
51,VA,22538,133,5357,3835,0.0001
51,VA,22539,1011,61500,26235,2554
51,VA,22542,848,41864,32590,1004
51,VA,22546,7142,363015,306180,4386
51,VA,22551,8232,580775,403216,13716
51,VA,22553,7020,515666,403727,11027
51,VA,22554,22461,1767252,1478635,26930
51,VA,22556,11629,867352,721794,18845
51,VA,22560,3290,150492,104171,4125
51,VA,22567,1298,65573,49600,1215
51,VA,22572,2519,109022,77751,2320
51,VA,22576,704,38104,19709,869
51,VA,22578,1155,78031,33527,2525
51,VA,22580,2137,97262,77244,2880
51,VA,22601,12709,698402,473770,23228
51,VA,22602,12911,828229,619929,21740
51,VA,22603,6580,374678,259211,12283
51,VA,22610,866,49091,35489,1035
51,VA,22611,4090,287509,205891,10544
51,VA,22620,1020,75358,55547,2767
51,VA,22623,252,11673,9915,236
51,VA,22624,1200,69215,54511,2242
51,VA,22625,1559,97259,74959,2125
51,VA,22627,406,30139,15890,1997
51,VA,22630,13999,730036,559370,20935
51,VA,22637,994,48514,39345,939
51,VA,22639,312,42817,18418,3201
51,VA,22640,152,12127,8277,38
51,VA,22641,123,5479,4438,79
51,VA,22642,2029,127293,108444,3718
51,VA,22643,175,21922,10108,246
51,VA,22644,1015,54147,38910,1868
51,VA,22645,1778,102752,78308,2749
51,VA,22650,425,17881,13401,359
51,VA,22652,643,33864,23242,1077
51,VA,22654,361,22119,17104,172
51,VA,22655,9269,514710,427193,11533
51,VA,22656,1335,72940,57921,2151
51,VA,22657,5137,246454,197097,5866
51,VA,22660,813,37021,27919,1136
51,VA,22663,698,36817,27259,1216
51,VA,22664,4146,190326,129262,5856
51,VA,22701,14509,756064,577703,25563
51,VA,22709,410,19389,13672,974
51,VA,22712,4250,236031,209021,1767
51,VA,22713,564,37373,24948,1169
51,VA,22714,508,30348,22761,402
51,VA,22715,515,27293,20326,717
51,VA,22716,406,25175,15730,1374
51,VA,22718,309,16026,11249,352
51,VA,22719,145,7682,4533,224
51,VA,22720,420,27180,20716,428
51,VA,22724,1059,86965,64512,1532
51,VA,22726,336,18386,13991,419
51,VA,22727,2353,133620,92356,6096
51,VA,22728,1443,91756,73764,2211
51,VA,22731,122,4882,3575,329
51,VA,22732,123,6592,4819,0.0001
51,VA,22733,592,34938,19811,1187
51,VA,22734,1410,73684,60472,2556
51,VA,22735,910,47498,33663,1711
51,VA,22736,227,12707,10194,314
51,VA,22737,1346,75237,58327,4204
51,VA,22738,434,22594,14890,725
51,VA,22740,648,46246,24015,2668
51,VA,22742,844,52157,42768,1290
51,VA,22743,99,6000,2813,0.0001
51,VA,22747,604,49380,21813,3138
51,VA,22749,140,17325,4774,222
51,VA,22801,13033,683953,484631,23840
51,VA,22802,11500,472228,342897,16114
51,VA,22810,498,31210,14781,1130
51,VA,22811,228,8850,6243,84
51,VA,22812,3739,192925,127192,5659
51,VA,22815,3864,174199,135246,4254
51,VA,22821,2610,117050,76505,5302
51,VA,22824,2772,127741,92950,5590
51,VA,22827,4740,204402,160669,4619
51,VA,22830,729,27349,21205,994
51,VA,22831,403,15259,12221,491
51,VA,22832,532,25780,20021,717
51,VA,22834,563,27233,18802,1296
51,VA,22835,5242,219449,154088,8412
51,VA,22840,2087,120840,89940,2786
51,VA,22841,1334,82595,52065,2602
51,VA,22842,2261,105111,69777,2665
51,VA,22843,1031,46624,32004,2145
51,VA,22844,2019,91383,62863,2441
51,VA,22846,873,57270,41950,2642
51,VA,22847,432,17492,13080,542
51,VA,22849,2189,88605,70637,1373
51,VA,22850,422,21509,15157,625
51,VA,22851,2448,87665,68907,2022
51,VA,22853,2033,78451,62806,2438
51,VA,22901,16332,1436870,778724,79672
51,VA,22902,10581,691295,443750,25531
51,VA,22903,14504,1188587,672529,50553
51,VA,22911,7771,631857,426481,22691
51,VA,22920,1896,115155,75090,4869
51,VA,22922,789,31301,24253,588
51,VA,22923,2388,144894,114789,5359
51,VA,22931,224,10246,7266,233
51,VA,22932,3383,265289,189604,10258
51,VA,22935,419,18400,14398,364
51,VA,22936,2581,237539,143003,12454
51,VA,22937,586,23991,18499,732
51,VA,22938,608,29019,21190,1022
51,VA,22939,2473,151424,111316,3179
51,VA,22940,583,58659,23233,4192
51,VA,22942,3625,191414,146858,5374
51,VA,22943,307,20610,13447,666
51,VA,22946,128,6120,4761,83
51,VA,22947,2361,386266,160595,14287
51,VA,22948,113,5530,3672,147
51,VA,22949,699,33896,23250,1329
51,VA,22952,1003,43516,31562,1267
51,VA,22958,968,77574,33259,3569
51,VA,22959,821,52481,30449,2204
51,VA,22960,4555,219579,158008,7016
51,VA,22963,6988,418682,298807,10813
51,VA,22964,143,6367,4316,11
51,VA,22967,1007,52242,29986,2744
51,VA,22968,4444,246607,192896,6727
51,VA,22969,564,22633,17643,798
51,VA,22971,697,29225,21538,946
51,VA,22972,217,16266,6028,364
51,VA,22973,2735,136027,95133,4611
51,VA,22974,1931,125116,86637,3427
51,VA,22976,109,3480,2815,136
51,VA,22980,14813,672072,479730,17992
51,VA,23002,4745,220300,165562,4891
51,VA,23004,438,13794,10902,342
51,VA,23005,7435,452295,320824,11169
51,VA,23009,3053,163734,132191,2867
51,VA,23011,547,35169,24861,461
51,VA,23015,2036,130802,100272,2765
51,VA,23022,367,12608,9519,266
51,VA,23023,155,7360,4861,96
51,VA,23024,3515,209322,153304,6784
51,VA,23025,106,5789,2052,0.0001
51,VA,23027,576,23610,17393,671
51,VA,23030,2377,112633,80794,1765
51,VA,23032,140,5287,4356,89
51,VA,23035,614,34231,21120,519
51,VA,23038,816,36034,29170,595
51,VA,23039,491,67454,34349,1470
51,VA,23040,1939,71673,55099,1765
51,VA,23043,853,49725,23394,1291
51,VA,23047,1115,63236,48453,910
51,VA,23050,359,19083,12999,285
51,VA,23055,513,25779,17677,339
51,VA,23056,161,8468,5720,25
51,VA,23059,13981,1509828,1180251,45671
51,VA,23060,17132,1149692,933974,31805
51,VA,23061,9256,497144,362617,10235
51,VA,23062,1428,74997,51784,1562
51,VA,23063,2184,128945,94377,2895
51,VA,23065,763,42189,33659,1039
51,VA,23068,136,7485,3317,138
51,VA,23069,1453,86276,57404,1656
51,VA,23070,218,13235,6812,215
51,VA,23071,726,44207,22644,1404
51,VA,23072,4782,252290,191695,5924
51,VA,23075,4733,163651,136570,1124
51,VA,23076,304,16057,8000,347
51,VA,23079,125,5078,3141,0.0001
51,VA,23083,873,35311,27978,448
51,VA,23084,813,44264,34512,966
51,VA,23085,208,9643,6609,118
51,VA,23086,1407,71428,56842,1502
51,VA,23089,2369,136031,94632,4472
51,VA,23091,127,5619,4313,80
51,VA,23092,256,13963,8757,391
51,VA,23093,5617,273611,208222,8061
51,VA,23102,1195,104419,75997,2406
51,VA,23103,2568,487729,292937,14179
51,VA,23106,481,23436,18013,388
51,VA,23109,1061,57722,33918,1856
51,VA,23110,332,17167,12238,165
51,VA,23111,17560,1056736,813257,22563
51,VA,23112,22641,1519606,1212937,34215
51,VA,23113,11605,1510872,1003431,46015
51,VA,23114,8742,674735,543589,16961
51,VA,23116,13245,1065126,831233,28798
51,VA,23117,4247,267275,169836,5775
51,VA,23119,146,8508,4741,263
51,VA,23120,3023,302040,247809,6826
51,VA,23123,774,27550,21450,247
51,VA,23124,1551,95057,72880,1985
51,VA,23126,214,8534,6546,322
51,VA,23128,617,40151,21952,951
51,VA,23129,211,20087,14662,195
51,VA,23138,423,22411,12584,942
51,VA,23139,11168,725570,546938,19884
51,VA,23140,2655,177633,129505,3775
51,VA,23141,3262,224831,178232,3980
51,VA,23146,1495,121373,85442,4012
51,VA,23148,727,29674,22832,538
51,VA,23149,1275,53511,38238,1478
51,VA,23150,6171,290101,224994,4139
51,VA,23153,671,52348,42568,788
51,VA,23156,721,31387,22927,541
51,VA,23168,3369,230472,162883,5788
51,VA,23169,535,23308,14545,589
51,VA,23175,1062,58403,32984,1703
51,VA,23176,274,13236,8217,209
51,VA,23177,352,18027,12168,55
51,VA,23180,152,6214,4493,98
51,VA,23181,2711,133822,100616,3112
51,VA,23185,21214,1654281,989540,61102
51,VA,23188,19496,1386725,857631,39050
51,VA,23192,3096,220757,166285,7430
51,VA,23219,1478,538663,68246,1666
51,VA,23220,13366,687426,504600,23551
51,VA,23221,8098,722533,469581,25741
51,VA,23222,11466,328693,261028,7421
51,VA,23223,22536,772451,642308,15297
51,VA,23224,15615,404134,344320,9965
51,VA,23225,19312,873533,669075,22175
51,VA,23226,8553,1083085,602113,32139
51,VA,23227,12669,636000,425451,16748
51,VA,23228,17688,697536,562928,16820
51,VA,23229,16120,1560553,948790,55717
51,VA,23230,3260,164455,119976,4886
51,VA,23231,16989,769778,617677,12313
51,VA,23233,13954,1311789,1005109,41268
51,VA,23234,19824,720814,573836,13341
51,VA,23235,16187,1050110,711179,27957
51,VA,23236,13443,840363,626172,18630
51,VA,23237,10276,442961,355725,7613
51,VA,23238,12656,1178226,776863,36354
51,VA,23294,9136,465255,345297,8930
51,VA,23301,907,34279,23491,727
51,VA,23303,486,19656,14660,95
51,VA,23306,542,26523,16111,533
51,VA,23307,215,5916,4558,107
51,VA,23308,723,24528,19152,482
51,VA,23310,1281,62328,39161,2904
51,VA,23314,3666,255833,202875,3800
51,VA,23315,664,32481,24548,586
51,VA,23320,26471,1498265,1193271,29777
51,VA,23321,16437,996215,758086,18252
51,VA,23322,27224,2034288,1567713,41026
51,VA,23323,16746,868938,703452,11002
51,VA,23324,10676,318539,262669,6996
51,VA,23325,8887,373108,284639,5736
51,VA,23336,1586,74258,41182,3871
51,VA,23337,203,9654,7502,112
51,VA,23350,1362,48575,31492,1660
51,VA,23354,205,12844,6593,269
51,VA,23356,616,32295,21573,553
51,VA,23357,368,9953,8204,161
51,VA,23359,223,7846,6329,176
51,VA,23395,310,8641,6321,336
51,VA,23405,424,22728,11923,416
51,VA,23410,967,36789,27572,826
51,VA,23415,688,29066,19987,564
51,VA,23416,289,8616,7091,142
51,VA,23417,1785,84890,50308,4029
51,VA,23418,706,27093,19854,1119
51,VA,23420,884,28105,22061,351
51,VA,23421,1931,65184,49756,979
51,VA,23430,7927,531005,398925,11414
51,VA,23432,700,56778,30947,881
51,VA,23433,638,69702,37045,2875
51,VA,23434,21098,1025575,799134,22408
51,VA,23435,12267,871730,693850,18777
51,VA,23436,404,41622,27923,417
51,VA,23437,1914,95879,74891,1846
51,VA,23438,791,41859,33222,398
51,VA,23442,518,16190,13439,378
51,VA,23451,22609,2083018,1106106,54974
51,VA,23452,29233,1719874,1213176,38583
51,VA,23453,16717,763880,642742,11878
51,VA,23454,29145,1995726,1393797,55305
51,VA,23455,23330,1513856,1053164,39607
51,VA,23456,24249,1701114,1305570,33529
51,VA,23457,2163,141764,100900,2716
51,VA,23462,30827,1319108,1049547,24565
51,VA,23464,35783,1868184,1456000,33355
51,VA,23487,2848,140161,106034,2429
51,VA,23488,117,2831,2391,0.0001
51,VA,23502,10064,383900,295923,6560
51,VA,23503,15285,586334,476561,11515
51,VA,23504,9114,244620,203682,7944
51,VA,23505,12808,644151,456729,13133
51,VA,23507,3133,276591,196238,7645
51,VA,23508,6992,410974,306459,13383
51,VA,23509,6289,270098,205802,7546
51,VA,23510,3124,223317,123734,6198
51,VA,23511,1417,39325,38847,-103
51,VA,23513,14543,457714,381276,7988
51,VA,23517,2620,138835,106698,4038
51,VA,23518,14631,669708,494585,14113
51,VA,23523,3341,77661,64929,3393
51,VA,23601,12193,570869,437579,9707
51,VA,23602,20017,967208,745623,18622
51,VA,23603,1641,71320,59639,453
51,VA,23604,1407,46083,45009,120
51,VA,23605,6884,216733,188053,2884
51,VA,23606,13146,765037,523148,15928
51,VA,23607,9677,257896,211501,4769
51,VA,23608,21062,847338,693706,12355
51,VA,23651,161,11284,6954,0.0001
51,VA,23661,6760,274415,205853,4731
51,VA,23662,5894,451207,314306,10325
51,VA,23663,6326,216204,174768,2656
51,VA,23664,4930,289052,207685,5722
51,VA,23665,1997,77812,76219,82
51,VA,23666,25137,1117378,874622,13449
51,VA,23669,18879,880509,652694,16380
51,VA,23690,1422,61660,48234,464
51,VA,23691,209,4481,4515,0.0001
51,VA,23692,9455,669971,449063,17273
51,VA,23693,10790,850817,640186,16947
51,VA,23696,1741,134382,90667,3413
51,VA,23701,12540,476161,361075,5274
51,VA,23702,5340,163564,141368,2378
51,VA,23703,12996,662161,496052,10292
51,VA,23704,8568,274791,223525,5756
51,VA,23707,6933,269395,211432,6151
51,VA,23801,1967,72318,70880,-107
51,VA,23803,17632,621865,500828,5955
51,VA,23805,9683,428940,316293,4833
51,VA,23821,690,26329,20184,248
51,VA,23824,3139,122840,92870,1797
51,VA,23827,582,20578,15904,-4
51,VA,23828,201,7473,6339,68
51,VA,23829,552,22347,16253,249
51,VA,23830,733,42850,32056,251
51,VA,23831,16348,928517,723791,16537
51,VA,23832,16167,996978,812497,18225
51,VA,23833,969,52003,39612,466
51,VA,23834,12586,606338,445166,12762
51,VA,23836,5715,416076,311780,12558
51,VA,23837,1891,94782,62100,1875
51,VA,23838,7248,663437,493848,16005
51,VA,23839,432,17150,14046,194
51,VA,23840,788,35045,28447,104
51,VA,23841,1682,80843,58406,1013
51,VA,23842,3181,188126,148003,1867
51,VA,23843,257,11706,8163,82
51,VA,23844,275,10205,7739,16
51,VA,23845,183,7839,4504,41
51,VA,23846,373,17791,14711,118
51,VA,23847,5742,201577,155360,2352
51,VA,23850,491,20416,15091,93
51,VA,23851,6059,254572,178462,6841
51,VA,23856,526,17605,14918,108
51,VA,23857,333,14796,9022,221
51,VA,23860,12565,510167,382309,7757
51,VA,23866,972,45883,35408,845
51,VA,23867,1017,37157,29182,414
51,VA,23868,2099,76330,59080,591
51,VA,23872,1000,43144,33160,932
51,VA,23874,479,20143,15146,328
51,VA,23875,5331,276840,206195,2980
51,VA,23876,182,8017,6231,7
51,VA,23878,544,23091,18207,338
51,VA,23879,341,13536,10914,111
51,VA,23881,829,40233,31409,288
51,VA,23882,1101,45164,33095,408
51,VA,23883,1159,55781,43731,577
51,VA,23885,1376,78705,56836,1414
51,VA,23887,199,10175,5799,-5
51,VA,23888,1098,45426,35128,490
51,VA,23889,275,9616,7757,70
51,VA,23890,1848,69825,55532,992
51,VA,23893,192,6501,5563,-8
51,VA,23894,271,13458,10371,60
51,VA,23897,271,11069,8425,31
51,VA,23898,1030,54204,42416,905
51,VA,23901,5630,237281,167856,5931
51,VA,23915,333,12181,10366,63
51,VA,23917,1201,50840,35112,381
51,VA,23919,1070,53719,31240,872
51,VA,23920,1352,45781,36886,881
51,VA,23921,816,32577,23893,735
51,VA,23922,932,36594,27665,257
51,VA,23923,904,34270,24785,1298
51,VA,23924,2498,84013,62097,2030
51,VA,23927,1934,96500,58918,2762
51,VA,23930,2412,99477,70305,910
51,VA,23934,258,10176,7217,231
51,VA,23936,2412,95805,73857,1884
51,VA,23937,746,24012,18095,377
51,VA,23938,219,7840,5815,69
51,VA,23942,458,16548,12395,109
51,VA,23944,1779,64872,46973,1258
51,VA,23947,1809,68618,50802,1573
51,VA,23950,1436,47063,35891,671
51,VA,23952,101,5069,3094,0.0001
51,VA,23954,820,26845,20658,544
51,VA,23958,1304,47686,35411,837
51,VA,23959,474,17646,12741,436
51,VA,23960,863,27800,21429,912
51,VA,23962,247,8741,7080,151
51,VA,23963,195,6947,5435,190
51,VA,23964,482,15470,12198,276
51,VA,23966,992,38314,30040,350
51,VA,23967,399,12987,10602,169
51,VA,23968,359,11988,9312,161
51,VA,23970,3639,148107,107241,2613
51,VA,23974,1615,56525,42494,871
51,VA,23976,121,4276,2913,0.0001
51,VA,24011,205,14181,10258,357
51,VA,24012,13835,521238,421521,9619
51,VA,24013,3343,82835,73470,2423
51,VA,24014,8004,573343,356146,18405
51,VA,24015,7887,378300,297620,10886
51,VA,24016,3674,104093,87486,2971
51,VA,24017,10754,310865,249766,5611
51,VA,24018,18677,1427825,953192,41245
51,VA,24019,13067,738296,523730,13236
51,VA,24053,895,30447,22393,1104
51,VA,24054,2576,88946,71178,1770
51,VA,24055,4941,163343,120888,4514
51,VA,24059,456,27209,19486,413
51,VA,24060,15343,882425,629588,27365
51,VA,24064,2326,130130,99260,2952
51,VA,24065,2769,137978,103002,3501
51,VA,24066,2208,106494,80339,1631
51,VA,24067,938,40722,31907,1287
51,VA,24069,781,27985,21560,365
51,VA,24070,680,36224,26376,824
51,VA,24072,537,24450,19048,634
51,VA,24073,13356,646563,505749,15338
51,VA,24076,430,15985,12026,528
51,VA,24077,560,27238,21945,360
51,VA,24078,3150,114010,87672,2849
51,VA,24079,736,29898,22982,675
51,VA,24082,228,6899,5434,69
51,VA,24083,1642,141007,90029,3963
51,VA,24084,4730,207983,159561,5456
51,VA,24085,896,40810,31211,1035
51,VA,24086,117,4943,3267,53
51,VA,24087,1651,64984,53561,965
51,VA,24088,1597,58600,45695,2215
51,VA,24089,1226,35417,26831,671
51,VA,24090,1976,126798,92143,3780
51,VA,24091,3205,140178,95495,5507
51,VA,24092,1214,47407,36162,1552
51,VA,24095,1970,95974,72859,2295
51,VA,24101,2839,157983,107574,4827
51,VA,24102,622,21593,16007,893
51,VA,24104,1539,84209,48519,2305
51,VA,24105,199,7671,5688,183
51,VA,24112,12733,495464,347910,16799
51,VA,24120,726,28787,16965,1001
51,VA,24121,4733,344291,167756,11419
51,VA,24122,826,34069,26726,794
51,VA,24124,1798,72591,56650,926
51,VA,24127,1796,75238,56682,2073
51,VA,24128,829,43133,30843,2289
51,VA,24133,1120,36637,28921,966
51,VA,24134,2452,109205,79542,3048
51,VA,24136,1482,63876,50393,1809
51,VA,24137,1076,61520,34418,1574
51,VA,24138,656,29517,22414,902
51,VA,24139,234,8378,5915,0.0001
51,VA,24141,7383,374707,259640,8634
51,VA,24147,422,15897,12276,203
51,VA,24148,3372,127119,97080,2219
51,VA,24149,1553,81416,62179,2091
51,VA,24150,300,11761,8741,247
51,VA,24151,8161,321502,240961,9510
51,VA,24153,17235,920931,666130,20063
51,VA,24161,145,5124,3624,0.0001
51,VA,24162,977,43015,32616,1009
51,VA,24165,747,27158,20424,401
51,VA,24167,150,5518,4437,0.0001
51,VA,24168,394,12479,9615,251
51,VA,24171,3156,124022,90531,4263
51,VA,24174,1069,42050,31287,444
51,VA,24175,3696,215730,160899,4692
51,VA,24176,600,42024,21092,835
51,VA,24179,8846,395726,302270,8242
51,VA,24184,2042,105039,72264,3457
51,VA,24185,403,15415,10325,225
51,VA,24201,6639,251240,176649,8634
51,VA,24202,5422,308988,212995,7085
51,VA,24210,6537,321934,225170,11649
51,VA,24211,4129,277216,190049,9175
51,VA,24216,930,34403,29445,556
51,VA,24219,3650,166880,133765,4411
51,VA,24220,260,10963,9167,121
51,VA,24221,271,8973,7894,155
51,VA,24224,2072,80684,66018,1908
51,VA,24225,595,21572,17364,233
51,VA,24226,517,19432,16942,192
51,VA,24228,2505,108647,87199,2759
51,VA,24230,3205,131313,104236,2768
51,VA,24236,1192,44802,33138,1077
51,VA,24237,395,11935,9886,142
51,VA,24239,193,6428,5334,41
51,VA,24243,813,32273,25322,696
51,VA,24244,1910,72241,60223,910
51,VA,24245,350,12357,10734,103
51,VA,24248,897,30797,23234,920
51,VA,24250,419,14795,12626,290
51,VA,24251,3560,155326,114429,4475
51,VA,24256,1097,43255,34672,537
51,VA,24258,585,23559,18607,655
51,VA,24260,1902,73220,60076,1082
51,VA,24263,2269,91400,71236,3389
51,VA,24265,257,9624,8572,142
51,VA,24266,3855,181413,140897,5463
51,VA,24270,186,5984,3986,259
51,VA,24271,981,37336,30343,705
51,VA,24272,170,6226,5292,0.0001
51,VA,24273,2462,101570,81969,1797
51,VA,24277,1870,69720,54710,2253
51,VA,24279,1677,70503,58139,1244
51,VA,24280,484,23744,17439,563
51,VA,24281,795,27970,22401,882
51,VA,24282,218,5475,4890,134
51,VA,24283,1033,41999,32999,636
51,VA,24290,645,24385,19237,259
51,VA,24292,195,5348,3940,96
51,VA,24293,4114,210302,161960,5924
51,VA,24301,5694,220366,167676,5671
51,VA,24311,847,27693,23347,328
51,VA,24312,861,29500,23906,780
51,VA,24313,401,13662,11751,240
51,VA,24314,588,26179,20062,407
51,VA,24315,1300,60833,43886,1061
51,VA,24317,1341,44439,35784,1423
51,VA,24318,234,10356,7813,74
51,VA,24319,3049,115710,93262,2276
51,VA,24323,292,10326,8228,47
51,VA,24324,906,45099,34399,1102
51,VA,24325,404,14803,10244,423
51,VA,24326,439,15676,10541,380
51,VA,24328,729,31431,20109,745
51,VA,24330,1271,39032,30837,1228
51,VA,24333,7124,263442,198590,10350
51,VA,24340,2221,84517,66793,2688
51,VA,24343,3712,141081,104180,5092
51,VA,24347,747,30189,24202,416
51,VA,24348,1535,55865,40353,1854
